source,row_id,paper_id_dd,doi,overlap_flag,emission_nm,T_growth_C,time_min,FWHM_nm,QY_percent,PL_peak_nm_core,route,system_tag,shell_present_flag,data_quality_tier,measurement_state,caution_count,abs_nm,diameter_nm,in_source,in_amount_mmol,p_source,p_amount_mmol,ligand_source,ligand_amount_mmol,first_sol,second_sol,acid,acid_amount_mmol,total_volume_ml
cossairt,cos_raw_row_029,,10.1021/cm050110a,0,607,260,1,,,,,,,,,,456,None,indium stearate,0.25,tris(trimethylsilyl)phosphine,0.125,None,0,octadecene,None,None,0,44
cossairt,cos_raw_row_030,,10.1016/j.jcis.2010.06.037,0,612,280,4320,,,,,,,,,,599,None,chloroindium oxalate,4.2,tris(trimethylsilyl)phosphine,2.07,None,0,trioctylphosphine,trioctylphosphine oxide,None,0,17.112
cossairt,cos_raw_row_031,,10.1088/0957-4484/23/48/485609/meta,0,None,130,30,,,,,,,,,,408,None,indium chloride,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_032,,10.1002/anie.200800281,0,None,210,60,,,,,,,,,,473,None,indium acetate,0.5,phosphorus trichloride,0.5,dioctyl ether,3,octadecene,None,stearic acid,1.5,34.901
cossairt,cos_raw_row_033,,10.1002/anie.200800281,0,None,230,60,,,,,,,,,,524,None,indium acetate,0.5,phosphorus trichloride,0.5,dioctyl ether,3,octadecene,None,stearic acid,1.5,34.901
cossairt,cos_raw_row_034,,10.1002/anie.200800281,0,None,250,60,,,,,,,,,,538,None,indium acetate,0.5,phosphorus trichloride,0.5,dioctyl ether,3,octadecene,None,stearic acid,1.5,34.901
cossairt,cos_raw_row_035,,10.1002/anie.200800281,0,None,270,60,,,,,,,,,,576,None,indium acetate,0.5,phosphorus trichloride,0.5,dioctyl ether,3,octadecene,None,stearic acid,1.5,34.901
cossairt,cos_raw_row_036,,10.1002/anie.200800281,0,None,290,60,,,,,,,,,,578,None,indium acetate,0.5,phosphorus trichloride,0.5,dioctyl ether,3,octadecene,None,stearic acid,1.5,34.901
cossairt,cos_raw_row_037,,10.1021/nl025687v,0,None,270,5,,,,,,,,,,571,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,lauric acid,0.3,7.6
cossairt,cos_raw_row_038,,10.1021/nl025687v,0,None,270,5,,,,,,,,,,500,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_039,,10.1021/nl025687v,0,None,270,5,,,,,,,,,,510,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_040,,10.1021/nl025687v,0,None,270,5,,,,,,,,,,500,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,palmitic acid,0.3,7.6
cossairt,cos_raw_row_041,,10.1021/nl025687v,0,None,270,5,,,,,,,,,,496,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,stearic acid,0.3,7.6
cossairt,cos_raw_row_042,,10.1557/jmr.2006.0068,0,None,270,6,,,,,,,,,,570,None,indium trifluoroacetate,0.11,tris(trimethylsilyl)phosphine,0.1,None,0,octadecene,None,myristic acid,0.3,7
cossairt,cos_raw_row_043,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,574,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,lauric acid,0.3,7.6
cossairt,cos_raw_row_044,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,540,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_045,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,531,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_046,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,580,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.45,7.6
cossairt,cos_raw_row_047,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,539,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,palmitic acid,0.3,7.6
cossairt,cos_raw_row_048,,10.1021/nl025687v,0,None,270,15,,,,,,,,,,509,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,stearic acid,0.3,7.6
cossairt,cos_raw_row_049,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,574,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,lauric acid,0.3,7.6
cossairt,cos_raw_row_050,,10.1021/cm7035579,0,None,290,30,,,,,,,,,,631,None,indium acetate,0.1,phosphine gas,0.3,None,0,octadecene,None,myristic acid,0.3,8.62
cossairt,cos_raw_row_051,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,548,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_052,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,538,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_053,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,580,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.45,7.6
cossairt,cos_raw_row_054,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,549,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,palmitic acid,0.3,7.6
cossairt,cos_raw_row_055,,10.1021/nl025687v,0,None,270,30,,,,,,,,,,518,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,stearic acid,0.3,7.6
cossairt,cos_raw_row_056,,10.1557/jmr.2006.0068,0,None,270,60,,,,,,,,,,562,None,indium trifluoroacetate,0.11,tris(trimethylsilyl)phosphine,0.1,None,0,octadecene,None,myristic acid,0.3,7
cossairt,cos_raw_row_057,,10.1021/nl025687v,0,None,270,120,,,,,,,,,,592,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.45,7.6
cossairt,cos_raw_row_058,,10.1557/jmr.2006.0068,0,None,270,120,,,,,,,,,,549,None,indium trifluoroacetate,0.11,tris(trimethylsilyl)phosphine,0.1,None,0,octadecene,None,myristic acid,0.3,7
cossairt,cos_raw_row_059,,10.1021/nl025687v,0,None,270,180,,,,,,,,,,575,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,lauric acid,0.3,7.6
cossairt,cos_raw_row_060,,10.1021/nl025687v,0,None,270,180,,,,,,,,,,550,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_061,,10.1021/nl025687v,0,None,270,180,,,,,,,,,,550,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,myristic acid,0.3,7.6
cossairt,cos_raw_row_062,,10.1021/nl025687v,0,None,270,180,,,,,,,,,,551,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,palmitic acid,0.3,7.6
cossairt,cos_raw_row_063,,10.1021/nl025687v,0,None,270,180,,,,,,,,,,538,None,indium acetate,0.1,tris(trimethylsilyl)phosphine,0.05,None,0,octadecene,None,stearic acid,0.3,7.6
cossairt,cos_raw_row_064,,10.1021/ja076363h,0,None,178,0.2,,,,,,,,,,498,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.7,7.095
cossairt,cos_raw_row_065,,10.1021/ja076363h,0,None,178,0.2,,,,,,,,,,476,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.25,7.095
cossairt,cos_raw_row_066,,10.1021/ja076363h,0,None,178,0.2,,,,,,,,,,491,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.61,octadecene,None,myristic acid,8.2,7.097
cossairt,cos_raw_row_067,,10.1002/cphc.200900159,0,None,180,1,,,,,,,,,,492,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_068,,10.1002/cphc.200900159,0,None,150,1,,,,,,,,,,397,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_069,,10.1021/ja076363h,0,None,178,1,,,,,,,,,,530,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.7,7.095
cossairt,cos_raw_row_070,,10.1021/ja076363h,0,None,178,1,,,,,,,,,,497,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.25,7.095
cossairt,cos_raw_row_071,,10.1021/ja076363h,0,None,178,1,,,,,,,,,,522,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.61,octadecene,None,myristic acid,8.2,7.097
cossairt,cos_raw_row_072,,10.1088/0957-4484/23/48/485609/meta,0,None,130,1,,,,,,,,,,419,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_073,,10.1088/0957-4484/23/48/485609/meta,0,None,150,1,,,,,,,,,,431,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_074,,10.1088/0957-4484/23/48/485609/meta,0,None,170,1,,,,,,,,,,446,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_075,,10.1002/cphc.200900159,0,None,150,10,,,,,,,,,,462,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_076,,10.1021/ja076363h,0,None,178,10,,,,,,,,,,509,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.25,7.095
cossairt,cos_raw_row_077,,10.1021/ja076363h,0,None,178,10,,,,,,,,,,613,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.61,octadecene,None,myristic acid,8.2,7.097
cossairt,cos_raw_row_078,,10.1021/ja076363h,0,None,178,20,,,,,,,,,,590,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.7,7.095
cossairt,cos_raw_row_079,,10.1002/cphc.200900159,0,None,150,30,,,,,,,,,,500,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_080,,10.1021/ja076363h,0,None,178,30,,,,,,,,,,518,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.25,7.095
cossairt,cos_raw_row_081,,10.1088/0957-4484/23/48/485609/meta,0,None,170,30,,,,,,,,,,468,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_082,,10.1088/0957-4484/23/48/485609/meta,0,None,150,30,,,,,,,,,,432,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_083,,10.1088/0957-4484/23/48/485609/meta,0,None,130,30,,,,,,,,,,412,None,indium acetate,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_084,,10.1088/0957-4484/23/48/485609/meta,0,None,130,30,,,,,,,,,,502,None,indium chloride,0.2,tris(trimethylsilyl)phosphine,0.2,octylamine,1.2,octadecene,None,myristic acid,0.7,6.699
cossairt,cos_raw_row_085,,10.1021/ja076363h,0,None,178,60,,,,,,,,,,625,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.7,7.095
cossairt,cos_raw_row_086,,10.1021/ja076363h,0,None,178,60,,,,,,,,,,520,None,indium acetate,2,tris(trimethylsilyl)phosphine,0.3,octylamine,3.6,octadecene,None,myristic acid,7.25,7.095
cossairt,cos_raw_row_087,,10.1002/cphc.200900159,0,None,180,120,,,,,,,,,,626,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_088,,10.1002/cphc.200900159,0,None,150,120,,,,,,,,,,574,None,indium acetate,0.4,tris(trimethylsilyl)phosphine,0.2,octylamine,1.52,octadecene,None,myristic acid,1.7,6.752
cossairt,cos_raw_row_089,,10.1039/c6nr04713k,1,None,180,15,,,,,,,,,,481,1.75,indium chloride,0.3,tris(dimethylamino)phosphine,0.08,oleylamine,15.2,None,None,None,0,5.002
cossairt,cos_raw_row_090,,10.1021/acs.chemmater.7b02204,1,None,305,2,,,,,,,,,,472,1.8,indium acetate,0.15,tris(trimethylsilyl)phosphine,0.1,None,0,octadecene,trioctylphosphine,palmitic acid,0.45,11
cossairt,cos_raw_row_091,,10.1021/acs.chemmater.7b04069,0,None,150,1260,,,,,,,,,,523,2,"indium tris(N,N-diisopropylacetamidinato)",0.9,tris(trimethylsilyl)phosphine,0.15,hexadecylamine,0.3,mesitylene,None,palmitic acid,0.3,5.077
cossairt,cos_raw_row_092,,10.1016/j.jallcom.2013.08.003,0,None,200,15,,,,,,,,,,601,2.5,indium acetate,0.1,phosphine gas,3,None,0,octadecene,None,myristic acid,0.3,2
cossairt,cos_raw_row_093,,10.1039/c6nr04713k,1,None,180,15,,,,,,,,,,547,2.6,indium chloride,0.3,tris(dimethylamino)phosphine,0.08,oleylamine,15.2,None,None,None,0,5.002
cossairt,cos_raw_row_094,,10.1021/5b02138,0,None,180,30,,,,,,,,,,509,2.8,indium iodide,0.45,tris(diethylamino)phosphine,1.62,oleylamine,15,None,None,None,0,4.936
cossairt,cos_raw_row_095,,10.1021/5b02138,0,None,180,30,,,,,,,,,,562,3,indium bromide,0.45,tris(diethylamino)phosphine,1.62,oleylamine,15,None,None,None,0,4.936
cossairt,cos_raw_row_096,,10.1021/acs.nanolett.7b02634,1,None,180,20,,,,,,,,,,None,3.2,indium chloride,0.23,tris(diethylamino)phosphine,0.8,oleylamine,7.5,None,None,None,0,2.468
cossairt,cos_raw_row_097,,10.1021/5b02138,0,None,180,30,,,,,,,,,,570,3.2,indium chloride,0.45,tris(diethylamino)phosphine,1.62,oleylamine,15,None,None,None,0,4.936
cossairt,cos_raw_row_098,,10.1021/acs.chemmater.6b02456,0,None,220,0.5,,,,,,,,,,492,3.6,indium chloride,0.3,tris(dimethylamino)phosphine,1.2,oleylamine,4.3,None,None,None,0,1.415
cossairt,cos_raw_row_099,,10.1021/acs.chemmater.7b04069,0,None,230,1260,,,,,,,,,,584,4.1,"indium tris(N,N-diisopropylacetamidinato)",0.9,tris(trimethylsilyl)phosphine,0.15,hexadecylamine,0.3,mesitylene,None,palmitic acid,0.3,5.077
cossairt,cos_raw_row_100,,10.1016/j.jallcom.2013.08.003,0,None,260,15,,,,,,,,,,620,4.3,indium acetate,0.1,phosphine gas,3,None,0,octadecene,None,myristic acid,0.3,2
